Periodo;Grupo;Producto;Super;Precio;tipo_producto;marca;presentacion;tipo_envoltorio;presentacion_valor;presentacion_unidad;nombre_comercial;canasta_producto;canasta_cantidad
2025-06-01;Alimentos Y Bebidas;harina de maiz Gourmet (paquete 450 grs.);Red Expres;35.0;Harina de maiz;Gourmet;Empaque 450 grs.;Empaque;450.0;GR;Harina de maiz ;;
2025-06-01;Alimentos Y Bebidas;harina de maiz Gourmet (paquete 450 grs.);Red Market;31.0;Harina de maiz;Gourmet;Empaque 450 grs.;Empaque;450.0;GR;Harina de maiz ;;
2025-06-01;Alimentos Y Bebidas;harina de maiz Presto pronta arcor (paquete 500 grs.);El Dorado;59.0;Harina de maiz;Presto Pronta Arcor;Empaque 500 grs.;Empaque;500.0;GR;Harina de maiz ;;
2025-06-01;Alimentos Y Bebidas;harina de maiz Presto pronta arcor (paquete 500 grs.);Frog;58.0;Harina de maiz;Presto Pronta Arcor;Empaque 500 grs.;Empaque;500.0;GR;Harina de maiz ;;
2025-06-01;Alimentos Y Bebidas;harina de maiz Presto pronta arcor (paquete 500 grs.);Kinko;63.0;Harina de maiz;Presto Pronta Arcor;Empaque 500 grs.;Empaque;500.0;GR;Harina de maiz ;;
2025-06-01;Alimentos Y Bebidas;harina de maiz Presto pronta arcor (paquete 500 grs.);Macro;62.1;Harina de maiz;Presto Pronta Arcor;Empaque 500 grs.;Empaque;500.0;GR;Harina de maiz ;;
2025-06-01;Alimentos Y Bebidas;harina de maiz Presto pronta arcor (paquete 500 grs.);Micro Macro;50.0;Harina de maiz;Presto Pronta Arcor;Empaque 500 grs.;Empaque;500.0;GR;Harina de maiz ;;
2025-06-01;Alimentos Y Bebidas;harina de maiz Presto pronta arcor (paquete 500 grs.);Red Expres;55.0;Harina de maiz;Presto Pronta Arcor;Empaque 500 grs.;Empaque;500.0;GR;Harina de maiz ;;
2025-06-01;Alimentos Y Bebidas;harina de maiz Presto pronta arcor (paquete 500 grs.);Red Market;54.0;Harina de maiz;Presto Pronta Arcor;Empaque 500 grs.;Empaque;500.0;GR;Harina de maiz ;;
2025-06-01;Alimentos Y Bebidas;harina de maiz Presto pronta arcor (paquete 500 grs.);Ta - Ta;60.0;Harina de maiz;Presto Pronta Arcor;Empaque 500 grs.;Empaque;500.0;GR;Harina de maiz ;;
2025-06-01;Alimentos Y Bebidas;harina de maiz Presto pronta arcor (paquete 500 grs.);Tienda Inglesa;69.0;Harina de maiz;Presto Pronta Arcor;Empaque 500 grs.;Empaque;500.0;GR;Harina de maiz ;;
2025-06-01;Alimentos Y Bebidas;harina de maiz Puritas (paquete 450 grs.);Devoto;46.0;Harina de maiz;Puritas;Empaque 450 grs.;Empaque;450.0;GR;Harina de maiz ;;
2025-06-01;Alimentos Y Bebidas;harina de maiz Puritas (paquete 450 grs.);Disco;45.0;Harina de maiz;Puritas;Empaque 450 grs.;Empaque;450.0;GR;Harina de maiz ;;
2025-06-01;Alimentos Y Bebidas;harina de maiz Puritas (paquete 450 grs.);El Clon;35.0;Harina de maiz;Puritas;Empaque 450 grs.;Empaque;450.0;GR;Harina de maiz ;;
2025-06-01;Alimentos Y Bebidas;harina de maiz Puritas (paquete 450 grs.);El Dorado;32.0;Harina de maiz;Puritas;Empaque 450 grs.;Empaque;450.0;GR;Harina de maiz ;;
2025-06-01;Alimentos Y Bebidas;harina de maiz Puritas (paquete 450 grs.);Frog;43.0;Harina de maiz;Puritas;Empaque 450 grs.;Empaque;450.0;GR;Harina de maiz ;;
2025-06-01;Alimentos Y Bebidas;harina de maiz Puritas (paquete 450 grs.);Macro;39.9;Harina de maiz;Puritas;Empaque 450 grs.;Empaque;450.0;GR;Harina de maiz ;;
2025-06-01;Alimentos Y Bebidas;harina de maiz Puritas (paquete 450 grs.);Micro Macro;43.1;Harina de maiz;Puritas;Empaque 450 grs.;Empaque;450.0;GR;Harina de maiz ;;
2025-06-01;Alimentos Y Bebidas;harina de maiz Puritas (paquete 450 grs.);Red Expres;39.0;Harina de maiz;Puritas;Empaque 450 grs.;Empaque;450.0;GR;Harina de maiz ;;
2025-06-01;Alimentos Y Bebidas;harina de maiz Puritas (paquete 450 grs.);Red Market;38.9;Harina de maiz;Puritas;Empaque 450 grs.;Empaque;450.0;GR;Harina de maiz ;;
2025-06-01;Alimentos Y Bebidas;harina de maiz Puritas (paquete 450 grs.);Ta - Ta;44.0;Harina de maiz;Puritas;Empaque 450 grs.;Empaque;450.0;GR;Harina de maiz ;;
2025-06-01;Alimentos Y Bebidas;harina de maiz Puritas (paquete 450 grs.);Tienda Inglesa;47.0;Harina de maiz;Puritas;Empaque 450 grs.;Empaque;450.0;GR;Harina de maiz ;;
2025-06-01;Alimentos Y Bebidas;harina de trigo 000 Canuelas (paquete 1 kg.);Devoto;57.0;Harina de trigo;Cañuelas;Empaque 1 kg.;Empaque;1.0;KG;Harina de trigo Común  000;1.0;4.0
2025-06-01;Alimentos Y Bebidas;harina de trigo 000 Canuelas (paquete 1 kg.);Disco;55.0;Harina de trigo;Cañuelas;Empaque 1 kg.;Empaque;1.0;KG;Harina de trigo Común  000;1.0;4.0
2025-06-01;Alimentos Y Bebidas;harina de trigo 000 Canuelas (paquete 1 kg.);El Dorado;41.0;Harina de trigo;Cañuelas;Empaque 1 kg.;Empaque;1.0;KG;Harina de trigo Común  000;1.0;4.0
2025-06-01;Alimentos Y Bebidas;harina de trigo 000 Canuelas (paquete 1 kg.);Farmashop;53.0;Harina de trigo;Cañuelas;Empaque 1 kg.;Empaque;1.0;KG;Harina de trigo Común  000;1.0;4.0
2025-06-01;Alimentos Y Bebidas;harina de trigo 000 Canuelas (paquete 1 kg.);Kinko;59.0;Harina de trigo;Cañuelas;Empaque 1 kg.;Empaque;1.0;KG;Harina de trigo Común  000;1.0;4.0
2025-06-01;Alimentos Y Bebidas;harina de trigo 000 Canuelas (paquete 1 kg.);Red Expres;44.0;Harina de trigo;Cañuelas;Empaque 1 kg.;Empaque;1.0;KG;Harina de trigo Común  000;1.0;4.0
2025-06-01;Alimentos Y Bebidas;harina de trigo 000 Canuelas (paquete 1 kg.);Red Market;48.5;Harina de trigo;Cañuelas;Empaque 1 kg.;Empaque;1.0;KG;Harina de trigo Común  000;1.0;4.0
2025-06-01;Alimentos Y Bebidas;harina de trigo 000 Canuelas (paquete 1 kg.);Ta - Ta;56.0;Harina de trigo;Cañuelas;Empaque 1 kg.;Empaque;1.0;KG;Harina de trigo Común  000;1.0;4.0
2025-06-01;Alimentos Y Bebidas;harina de trigo 000 Canuelas (paquete 1 kg.);Tienda Inglesa;57.0;Harina de trigo;Cañuelas;Empaque 1 kg.;Empaque;1.0;KG;Harina de trigo Común  000;1.0;4.0
2025-06-01;Alimentos Y Bebidas;harina de trigo 000 Cololo (paquete 1 kg.);El Dorado;49.9;Harina de trigo;Cololó;Empaque 1 kg.;Empaque;1.0;KG;Harina de trigo Común  000;1.0;4.0
2025-06-01;Alimentos Y Bebidas;harina de trigo 000 Cololo (paquete 1 kg.);Red Expres;44.0;Harina de trigo;Cololó;Empaque 1 kg.;Empaque;1.0;KG;Harina de trigo Común  000;1.0;4.0
2025-06-01;Alimentos Y Bebidas;harina de trigo 0000 Canuelas (paquete 1 kg.);Devoto;63.0;Harina de trigo;Cañuelas;Empaque 1 kg.;Empaque;1.0;KG;Harina de trigo Común  000;1.0;4.0
2025-06-01;Alimentos Y Bebidas;harina de trigo 0000 Canuelas (paquete 1 kg.);Disco;49.0;Harina de trigo;Cañuelas;Empaque 1 kg.;Empaque;1.0;KG;Harina de trigo Común  000;1.0;4.0
2025-06-01;Alimentos Y Bebidas;harina de trigo 0000 Canuelas (paquete 1 kg.);El Clon;59.0;Harina de trigo;Cañuelas;Empaque 1 kg.;Empaque;1.0;KG;Harina de trigo Común  000;1.0;4.0
2025-06-01;Alimentos Y Bebidas;harina de trigo 0000 Canuelas (paquete 1 kg.);El Dorado;63.0;Harina de trigo;Cañuelas;Empaque 1 kg.;Empaque;1.0;KG;Harina de trigo Común  000;1.0;4.0
2025-06-01;Alimentos Y Bebidas;harina de trigo 0000 Canuelas (paquete 1 kg.);Farmashop;64.0;Harina de trigo;Cañuelas;Empaque 1 kg.;Empaque;1.0;KG;Harina de trigo Común  000;1.0;4.0
2025-06-01;Alimentos Y Bebidas;harina de trigo 0000 Canuelas (paquete 1 kg.);Kinko;65.0;Harina de trigo;Cañuelas;Empaque 1 kg.;Empaque;1.0;KG;Harina de trigo Común  000;1.0;4.0
2025-06-01;Alimentos Y Bebidas;harina de trigo 0000 Canuelas (paquete 1 kg.);Macro;54.2;Harina de trigo;Cañuelas;Empaque 1 kg.;Empaque;1.0;KG;Harina de trigo Común  000;1.0;4.0
2025-06-01;Alimentos Y Bebidas;harina de trigo 0000 Canuelas (paquete 1 kg.);Micro Macro;58.6;Harina de trigo;Cañuelas;Empaque 1 kg.;Empaque;1.0;KG;Harina de trigo Común  000;1.0;4.0
2025-06-01;Alimentos Y Bebidas;harina de trigo 0000 Canuelas (paquete 1 kg.);Red Expres;64.0;Harina de trigo;Cañuelas;Empaque 1 kg.;Empaque;1.0;KG;Harina de trigo Común  000;1.0;4.0
2025-06-01;Alimentos Y Bebidas;harina de trigo 0000 Canuelas (paquete 1 kg.);Red Market;58.0;Harina de trigo;Cañuelas;Empaque 1 kg.;Empaque;1.0;KG;Harina de trigo Común  000;1.0;4.0
2025-06-01;Alimentos Y Bebidas;harina de trigo 0000 Canuelas (paquete 1 kg.);Ta - Ta;62.0;Harina de trigo;Cañuelas;Empaque 1 kg.;Empaque;1.0;KG;Harina de trigo Común  000;1.0;4.0
2025-06-01;Alimentos Y Bebidas;harina de trigo 0000 Canuelas (paquete 1 kg.);Tienda Inglesa;70.0;Harina de trigo;Cañuelas;Empaque 1 kg.;Empaque;1.0;KG;Harina de trigo Común  000;1.0;4.0
2025-06-01;Alimentos Y Bebidas;harina de trigo 0000 Cololo (paquete 1 kg.);Devoto;45.0;Harina de trigo;Cololó;Empaque 1 kg.;Empaque;1.0;KG;Harina de trigo Común  000;1.0;4.0
2025-06-01;Alimentos Y Bebidas;harina de trigo 0000 Cololo (paquete 1 kg.);Disco;45.0;Harina de trigo;Cololó;Empaque 1 kg.;Empaque;1.0;KG;Harina de trigo Común  000;1.0;4.0
2025-06-01;Alimentos Y Bebidas;harina de trigo 0000 Cololo (paquete 1 kg.);El Dorado;45.0;Harina de trigo;Cololó;Empaque 1 kg.;Empaque;1.0;KG;Harina de trigo Común  000;1.0;4.0
2025-06-01;Alimentos Y Bebidas;harina de trigo 0000 Cololo (paquete 1 kg.);Macro;59.5;Harina de trigo;Cololó;Empaque 1 kg.;Empaque;1.0;KG;Harina de trigo Común  000;1.0;4.0
2025-06-01;Alimentos Y Bebidas;harina de trigo 0000 Cololo (paquete 1 kg.);Micro Macro;64.3;Harina de trigo;Cololó;Empaque 1 kg.;Empaque;1.0;KG;Harina de trigo Común  000;1.0;4.0
2025-06-01;Alimentos Y Bebidas;harina de trigo 0000 Cololo (paquete 1 kg.);Red Expres;56.0;Harina de trigo;Cololó;Empaque 1 kg.;Empaque;1.0;KG;Harina de trigo Común  000;1.0;4.0
2025-06-01;Alimentos Y Bebidas;harina de trigo 0000 Cololo (paquete 1 kg.);Ta - Ta;68.0;Harina de trigo;Cololó;Empaque 1 kg.;Empaque;1.0;KG;Harina de trigo Común  000;1.0;4.0
2025-06-01;Alimentos Y Bebidas;harina de trigo 0000 Devoto (paquete 1 kg.);Devoto;59.0;Harina de trigo;Devoto;Empaque 1 kg.;Empaque;1.0;KG;Harina de trigo Común  000;1.0;4.0
2025-06-01;Alimentos Y Bebidas;harina de trigo 0000 Devoto (paquete 1 kg.);Disco;59.0;Harina de trigo;Devoto;Empaque 1 kg.;Empaque;1.0;KG;Harina de trigo Común  000;1.0;4.0
2025-06-01;Alimentos Y Bebidas;harina de trigo 0000 El dorado (paquete 1 kg.);El Dorado;48.9;Harina de trigo;El Dorado;Empaque 1 kg.;Empaque;1.0;KG;Harina de trigo Común  000;1.0;4.0
2025-06-01;Alimentos Y Bebidas;harina de trigo 0000 Primor (paquete 1 kg.);Disco;53.0;Harina de trigo;Primor;Empaque 1 kg.;Empaque;1.0;KG;Harina de trigo Común  000;1.0;4.0
2025-06-01;Alimentos Y Bebidas;harina de trigo 0000 Primor (paquete 1 kg.);El Dorado;57.0;Harina de trigo;Primor;Empaque 1 kg.;Empaque;1.0;KG;Harina de trigo Común  000;1.0;4.0
2025-06-01;Alimentos Y Bebidas;harina de trigo 0000 Primor (paquete 1 kg.);Macro;54.8;Harina de trigo;Primor;Empaque 1 kg.;Empaque;1.0;KG;Harina de trigo Común  000;1.0;4.0
2025-06-01;Alimentos Y Bebidas;harina de trigo 0000 Primor (paquete 1 kg.);Red Expres;56.0;Harina de trigo;Primor;Empaque 1 kg.;Empaque;1.0;KG;Harina de trigo Común  000;1.0;4.0
2025-06-01;Alimentos Y Bebidas;harina de trigo 0000 Primor (paquete 1 kg.);Red Market;49.5;Harina de trigo;Primor;Empaque 1 kg.;Empaque;1.0;KG;Harina de trigo Común  000;1.0;4.0
2025-06-01;Alimentos Y Bebidas;harina de trigo 0000 Primor (paquete 1 kg.);Tienda Inglesa;62.0;Harina de trigo;Primor;Empaque 1 kg.;Empaque;1.0;KG;Harina de trigo Común  000;1.0;4.0
2025-06-01;Alimentos Y Bebidas;harina de trigo 0000 Tata (paquete 1 kg.);Ta - Ta;59.0;Harina de trigo;Tata;Empaque 1 kg.;Empaque;1.0;KG;Harina de trigo Común  000;1.0;4.0
2025-06-01;Alimentos Y Bebidas;harina de trigo 0000 Tienda inglesa (paquete 1 kg.);Red Expres;59.0;Harina de trigo;Tienda Inglesa;Empaque 1 kg.;Empaque;1.0;KG;Harina de trigo Común  000;1.0;4.0
2025-06-01;Alimentos Y Bebidas;harina de trigo 0000 Tienda inglesa (paquete 1 kg.);Tienda Inglesa;59.0;Harina de trigo;Tienda Inglesa;Empaque 1 kg.;Empaque;1.0;KG;Harina de trigo Común  000;1.0;4.0
2025-06-01;Alimentos Y Bebidas;helado comun Conaprole (envase 1lt.);Devoto;285.0;Helado;Conaprole;Envase 1lt.;Envase;1.0;LT;Helado Común;;
2025-06-01;Alimentos Y Bebidas;helado comun Conaprole (envase 1lt.);Disco;285.0;Helado;Conaprole;Envase 1lt.;Envase;1.0;LT;Helado Común;;
2025-06-01;Alimentos Y Bebidas;helado comun Conaprole (envase 1lt.);El Clon;299.0;Helado;Conaprole;Envase 1lt.;Envase;1.0;LT;Helado Común;;
2025-06-01;Alimentos Y Bebidas;helado comun Conaprole (envase 1lt.);El Dorado;289.9;Helado;Conaprole;Envase 1lt.;Envase;1.0;LT;Helado Común;;
2025-06-01;Alimentos Y Bebidas;helado comun Conaprole (envase 1lt.);Frog;292.0;Helado;Conaprole;Envase 1lt.;Envase;1.0;LT;Helado Común;;
2025-06-01;Alimentos Y Bebidas;helado comun Conaprole (envase 1lt.);Kinko;295.0;Helado;Conaprole;Envase 1lt.;Envase;1.0;LT;Helado Común;;
2025-06-01;Alimentos Y Bebidas;helado comun Conaprole (envase 1lt.);Macro;249.0;Helado;Conaprole;Envase 1lt.;Envase;1.0;LT;Helado Común;;
2025-06-01;Alimentos Y Bebidas;helado comun Conaprole (envase 1lt.);Micro Macro;249.0;Helado;Conaprole;Envase 1lt.;Envase;1.0;LT;Helado Común;;
2025-06-01;Alimentos Y Bebidas;helado comun Conaprole (envase 1lt.);Red Expres;290.0;Helado;Conaprole;Envase 1lt.;Envase;1.0;LT;Helado Común;;
2025-06-01;Alimentos Y Bebidas;helado comun Conaprole (envase 1lt.);Red Market;249.0;Helado;Conaprole;Envase 1lt.;Envase;1.0;LT;Helado Común;;
2025-06-01;Alimentos Y Bebidas;helado comun Conaprole (envase 1lt.);Ta - Ta;289.0;Helado;Conaprole;Envase 1lt.;Envase;1.0;LT;Helado Común;;
2025-06-01;Alimentos Y Bebidas;helado comun Conaprole (envase 1lt.);Tienda Inglesa;292.0;Helado;Conaprole;Envase 1lt.;Envase;1.0;LT;Helado Común;;
2025-06-01;Alimentos Y Bebidas;helado comun Crufi (envase 1lt.);Disco;310.0;Helado;Crufi;Envase 1lt.;Envase;1.0;LT;Helado Común;;
2025-06-01;Alimentos Y Bebidas;helado comun Crufi (envase 1lt.);El Clon;275.0;Helado;Crufi;Envase 1lt.;Envase;1.0;LT;Helado Común;;
2025-06-01;Alimentos Y Bebidas;helado comun Crufi (envase 1lt.);Frog;239.0;Helado;Crufi;Envase 1lt.;Envase;1.0;LT;Helado Común;;
2025-06-01;Alimentos Y Bebidas;helado comun Crufi (envase 1lt.);Macro;282.9;Helado;Crufi;Envase 1lt.;Envase;1.0;LT;Helado Común;;
2025-06-01;Alimentos Y Bebidas;helado comun Crufi (envase 1lt.);Micro Macro;305.5;Helado;Crufi;Envase 1lt.;Envase;1.0;LT;Helado Común;;
2025-06-01;Alimentos Y Bebidas;helado comun Crufi (envase 1lt.);Red Expres;289.0;Helado;Crufi;Envase 1lt.;Envase;1.0;LT;Helado Común;;
2025-06-01;Alimentos Y Bebidas;helado comun Crufi (envase 1lt.);Red Market;275.0;Helado;Crufi;Envase 1lt.;Envase;1.0;LT;Helado Común;;
2025-06-01;Alimentos Y Bebidas;helado comun Crufi (envase 1lt.);Ta - Ta;309.0;Helado;Crufi;Envase 1lt.;Envase;1.0;LT;Helado Común;;
2025-06-01;Alimentos Y Bebidas;helado comun Crufi (envase 1lt.);Tienda Inglesa;319.0;Helado;Crufi;Envase 1lt.;Envase;1.0;LT;Helado Común;;
2025-06-01;Alimentos Y Bebidas;huevos colorados El jefe (envase 1/2 docena);Devoto;116.0;Huevos;El Jefe;Empaque 1/2 docena;Empaque;6.0;UNIDADES;Huevos colorados;1.0;5.0
2025-06-01;Alimentos Y Bebidas;huevos colorados El jefe (envase 1/2 docena);Disco;113.0;Huevos;El Jefe;Empaque 1/2 docena;Empaque;6.0;UNIDADES;Huevos colorados;1.0;5.0
2025-06-01;Alimentos Y Bebidas;huevos colorados El jefe (envase 1/2 docena);Macro;121.3;Huevos;El Jefe;Empaque 1/2 docena;Empaque;6.0;UNIDADES;Huevos colorados;1.0;5.0
2025-06-01;Alimentos Y Bebidas;huevos colorados El jefe (envase 1/2 docena);Micro Macro;131.0;Huevos;El Jefe;Empaque 1/2 docena;Empaque;6.0;UNIDADES;Huevos colorados;1.0;5.0
2025-06-01;Alimentos Y Bebidas;huevos colorados Prodhin (envase 1/2 docena);Devoto;99.0;Huevos;Prodhin;Empaque 1/2 docena;Empaque;6.0;UNIDADES;Huevos colorados;1.0;5.0
2025-06-01;Alimentos Y Bebidas;huevos colorados Prodhin (envase 1/2 docena);Disco;99.0;Huevos;Prodhin;Empaque 1/2 docena;Empaque;6.0;UNIDADES;Huevos colorados;1.0;5.0
2025-06-01;Alimentos Y Bebidas;huevos colorados Prodhin (envase 1/2 docena);El Dorado;124.0;Huevos;Prodhin;Empaque 1/2 docena;Empaque;6.0;UNIDADES;Huevos colorados;1.0;5.0
2025-06-01;Alimentos Y Bebidas;huevos colorados Prodhin (envase 1/2 docena);Red Expres;129.0;Huevos;Prodhin;Empaque 1/2 docena;Empaque;6.0;UNIDADES;Huevos colorados;1.0;5.0
2025-06-01;Alimentos Y Bebidas;huevos colorados Prodhin (envase 1/2 docena);Ta - Ta;62.0;Huevos;Prodhin;Empaque 1/2 docena;Empaque;6.0;UNIDADES;Huevos colorados;1.0;5.0
2025-06-01;Alimentos Y Bebidas;huevos colorados Super huevo (envase 1/2 docena);El Dorado;127.0;Huevos;Super Huevo;Empaque 1/2 docena;Empaque;6.0;UNIDADES;Huevos colorados;1.0;5.0
2025-06-01;Alimentos Y Bebidas;huevos colorados Super huevo (envase 1/2 docena);Frog;123.0;Huevos;Super Huevo;Empaque 1/2 docena;Empaque;6.0;UNIDADES;Huevos colorados;1.0;5.0
2025-06-01;Alimentos Y Bebidas;huevos colorados Super huevo (envase 1/2 docena);Macro;121.3;Huevos;Super Huevo;Empaque 1/2 docena;Empaque;6.0;UNIDADES;Huevos colorados;1.0;5.0
2025-06-01;Alimentos Y Bebidas;huevos colorados Super huevo (envase 1/2 docena);Micro Macro;131.0;Huevos;Super Huevo;Empaque 1/2 docena;Empaque;6.0;UNIDADES;Huevos colorados;1.0;5.0
2025-06-01;Alimentos Y Bebidas;huevos colorados Super huevo (envase 1/2 docena);Red Expres;113.0;Huevos;Super Huevo;Empaque 1/2 docena;Empaque;6.0;UNIDADES;Huevos colorados;1.0;5.0
2025-06-01;Alimentos Y Bebidas;huevos colorados Super huevo (envase 1/2 docena);Red Market;102.0;Huevos;Super Huevo;Empaque 1/2 docena;Empaque;6.0;UNIDADES;Huevos colorados;1.0;5.0
2025-06-01;Alimentos Y Bebidas;huevos colorados Super huevo (envase 1/2 docena);Ta - Ta;129.0;Huevos;Super Huevo;Empaque 1/2 docena;Empaque;6.0;UNIDADES;Huevos colorados;1.0;5.0
2025-06-01;Alimentos Y Bebidas;huevos colorados Super huevo (envase 1/2 docena);Tienda Inglesa;128.0;Huevos;Super Huevo;Empaque 1/2 docena;Empaque;6.0;UNIDADES;Huevos colorados;1.0;5.0
2025-06-01;Alimentos Y Bebidas;leonesa de pollo Ottonello (1 kg.);Ta - Ta;470.0;Leonesa de pollo;Ottonello;1 kg.;Para Empaquetar;1.0;KG;Leonesa de pollo ;;
2025-06-01;Alimentos Y Bebidas;manteca sin sal Calcar (envase 200 grs.);Red Expres;72.0;Manteca;Calcar;Envase 200 grs.;Envase;200.0;GR;Manteca Sin Sal;;
2025-06-01;Alimentos Y Bebidas;manteca sin sal Calcar (envase 200 grs.);Red Market;77.0;Manteca;Calcar;Envase 200 grs.;Envase;200.0;GR;Manteca Sin Sal;;
2025-06-01;Alimentos Y Bebidas;manteca sin sal Conaprole (envase 200 grs.);Devoto;102.0;Manteca;Conaprole;Envase 200 grs.;Envase;200.0;GR;Manteca Sin Sal;;
2025-06-01;Alimentos Y Bebidas;manteca sin sal Conaprole (envase 200 grs.);Disco;102.0;Manteca;Conaprole;Envase 200 grs.;Envase;200.0;GR;Manteca Sin Sal;;
2025-06-01;Alimentos Y Bebidas;manteca sin sal Conaprole (envase 200 grs.);El Clon;115.0;Manteca;Conaprole;Envase 200 grs.;Envase;200.0;GR;Manteca Sin Sal;;
2025-06-01;Alimentos Y Bebidas;manteca sin sal Conaprole (envase 200 grs.);El Dorado;103.0;Manteca;Conaprole;Envase 200 grs.;Envase;200.0;GR;Manteca Sin Sal;;
2025-06-01;Alimentos Y Bebidas;manteca sin sal Conaprole (envase 200 grs.);Farmashop;122.0;Manteca;Conaprole;Envase 200 grs.;Envase;200.0;GR;Manteca Sin Sal;;
2025-06-01;Alimentos Y Bebidas;manteca sin sal Conaprole (envase 200 grs.);Macro;105.1;Manteca;Conaprole;Envase 200 grs.;Envase;200.0;GR;Manteca Sin Sal;;
2025-06-01;Alimentos Y Bebidas;manteca sin sal Conaprole (envase 200 grs.);Micro Macro;113.5;Manteca;Conaprole;Envase 200 grs.;Envase;200.0;GR;Manteca Sin Sal;;
2025-06-01;Alimentos Y Bebidas;manteca sin sal Conaprole (envase 200 grs.);Red Expres;102.0;Manteca;Conaprole;Envase 200 grs.;Envase;200.0;GR;Manteca Sin Sal;;
2025-06-01;Alimentos Y Bebidas;manteca sin sal Conaprole (envase 200 grs.);Red Market;110.0;Manteca;Conaprole;Envase 200 grs.;Envase;200.0;GR;Manteca Sin Sal;;
2025-06-01;Alimentos Y Bebidas;manteca sin sal Conaprole (envase 200 grs.);Ta - Ta;109.0;Manteca;Conaprole;Envase 200 grs.;Envase;200.0;GR;Manteca Sin Sal;;
2025-06-01;Alimentos Y Bebidas;manteca sin sal Conaprole (envase 200 grs.);Tienda Inglesa;103.0;Manteca;Conaprole;Envase 200 grs.;Envase;200.0;GR;Manteca Sin Sal;;
2025-06-01;Alimentos Y Bebidas;manteca sin sal Kasdorf (envase 200 grs.);El Clon;105.0;Manteca;Kasdorf;Envase 200 grs.;Envase;200.0;GR;Manteca Sin Sal;;
2025-06-01;Alimentos Y Bebidas;manteca sin sal Kasdorf (envase 200 grs.);El Dorado;99.9;Manteca;Kasdorf;Envase 200 grs.;Envase;200.0;GR;Manteca Sin Sal;;
2025-06-01;Alimentos Y Bebidas;manteca sin sal Kasdorf (envase 200 grs.);Frog;104.0;Manteca;Kasdorf;Envase 200 grs.;Envase;200.0;GR;Manteca Sin Sal;;
2025-06-01;Alimentos Y Bebidas;manteca sin sal Kasdorf (envase 200 grs.);Kinko;114.0;Manteca;Kasdorf;Envase 200 grs.;Envase;200.0;GR;Manteca Sin Sal;;
2025-06-01;Alimentos Y Bebidas;manteca sin sal Kasdorf (envase 200 grs.);Red Expres;103.0;Manteca;Kasdorf;Envase 200 grs.;Envase;200.0;GR;Manteca Sin Sal;;
2025-06-01;Alimentos Y Bebidas;manteca sin sal Kasdorf (envase 200 grs.);Red Market;105.0;Manteca;Kasdorf;Envase 200 grs.;Envase;200.0;GR;Manteca Sin Sal;;
2025-06-01;Alimentos Y Bebidas;margarina con sal Adorita (envase 250 grs.);Devoto;59.0;Margarina;Adorita;Envase 250 grs.;Envase;250.0;GR;Margarina con sal;;
2025-06-01;Alimentos Y Bebidas;margarina con sal Adorita (envase 250 grs.);Disco;30.0;Margarina;Adorita;Envase 250 grs.;Envase;250.0;GR;Margarina con sal;;
2025-06-01;Alimentos Y Bebidas;margarina con sal Adorita (envase 250 grs.);El Clon;30.0;Margarina;Adorita;Envase 250 grs.;Envase;250.0;GR;Margarina con sal;;
2025-06-01;Alimentos Y Bebidas;margarina con sal Adorita (envase 250 grs.);El Dorado;59.9;Margarina;Adorita;Envase 250 grs.;Envase;250.0;GR;Margarina con sal;;
2025-06-01;Alimentos Y Bebidas;margarina con sal Adorita (envase 250 grs.);Macro;51.3;Margarina;Adorita;Envase 250 grs.;Envase;250.0;GR;Margarina con sal;;
2025-06-01;Alimentos Y Bebidas;margarina con sal Adorita (envase 250 grs.);Micro Macro;55.4;Margarina;Adorita;Envase 250 grs.;Envase;250.0;GR;Margarina con sal;;
2025-06-01;Alimentos Y Bebidas;margarina con sal Adorita (envase 250 grs.);Red Expres;55.0;Margarina;Adorita;Envase 250 grs.;Envase;250.0;GR;Margarina con sal;;
2025-06-01;Alimentos Y Bebidas;margarina con sal Adorita (envase 250 grs.);Red Market;37.0;Margarina;Adorita;Envase 250 grs.;Envase;250.0;GR;Margarina con sal;;
2025-06-01;Alimentos Y Bebidas;margarina con sal Adorita (envase 250 grs.);Ta - Ta;58.0;Margarina;Adorita;Envase 250 grs.;Envase;250.0;GR;Margarina con sal;;
2025-06-01;Alimentos Y Bebidas;margarina con sal Adorita (envase 250 grs.);Tienda Inglesa;60.0;Margarina;Adorita;Envase 250 grs.;Envase;250.0;GR;Margarina con sal;;
2025-06-01;Alimentos Y Bebidas;margarina con sal Doriana nueva (envase 250 grs.);Red Expres;75.0;Margarina;Doriana Nueva;Envase 250 grs.;Envase;250.0;GR;Margarina con sal;;
2025-06-01;Alimentos Y Bebidas;margarina con sal Doriana nueva (envase 250 grs.);Red Market;93.0;Margarina;Doriana Nueva;Envase 250 grs.;Envase;250.0;GR;Margarina con sal;;
2025-06-01;Alimentos Y Bebidas;margarina con sal Doriana nueva (envase 250 grs.);Tienda Inglesa;82.0;Margarina;Doriana Nueva;Envase 250 grs.;Envase;250.0;GR;Margarina con sal;;
2025-06-01;Alimentos Y Bebidas;margarina con sal Qualy (envase 250 grs.);Devoto;60.0;Margarina;Qualy;Envase 250 grs.;Envase;250.0;GR;Margarina con sal;;
